orgId,classId,className,lessonPlanIds,classTypes,programIds,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,totalStudents,scheduledClasses,studentIds
94c33343-0736-4100-9c61-704f098b2453,49d0179d-7b68-4f87-a6c3-29c48e7c8f1e,classtest-20,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689,4 - 5 year(s);5 - 6 year(s);3 - 4 year(s);6 - 7 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,470c7719-dea5-4272-a48d-2cdc1d9d16c1
69ba14b8-7198-4b12-8566-349e0767bc50,4a006942-fd96-4517-9124-fd9b3b75ebf2,A1-Class 1,6128cbae1b6e985e7d66ecea;619dad5ac50320d1a7960fbd;6141ac410e0c72fe0bd05db5;619db198ec9d8644f5c7514b;619dab0b635376836c015379;619dba6049acfbda38d72dde;;619dbac8c50320d1a7963b28;6128ce55878ff3576cb55a45,live;study;class;homework,93f293e8-2c6a-47ad-bc46-1554caac99e4;75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c,5 - 6 year(s);4 - 5 year(s);6 - 7 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa;49c8d5ee-472b-47a6-8c57-58daf863c2e1,Language/Literacy;Language/Literacy,9,23,0e006ee9-53f8-411f-812a-0cd3a4993c23;354d9f02-03a9-460a-87a8-c314edd43d34;551c241a-5b7f-476c-93b1-66d594b32172;8d5e2ec9-c7f1-465c-ae28-e11c428e0bf5;dca3c9a0-b559-471a-b4cb-5bf92509da23;24afbc48-bfdc-4ec5-9c44-460902e673a7;45bcc63b-6cdb-429a-9cd5-15218e86449e;7162e68a-893a-45e0-a254-f8ecdda1e4a9;f4b19307-5f38-4de2-a167-a03df4a9c34f
ab54b78e-7f6f-4464-8022-27413d1af20f,4a4ea425-d8b6-4fa5-8ecf-ba62e1f7418d,MNTĐ-2021-7,610b7963475b23283d9d0c1f;6118a839369c5d108566ac31;6108ffc770d44dec23ef9292;6123611c878ff3576cb1fa39;610a7491c2e4554643228835;610a4156475b23283d9c692b;612361c3369c5d10856c253e;6108f881a6737e546a9df486;610a4d3c475b23283d9c6fff;610a74a1c2e4554643228844;610b652d0b851408b64154df;611a00661b6e985e7d5f0f20;610f5e9a0b851408b643b4e5,live;study,6427e3f8-9bc0-470b-927b-38d7136de8af,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,13,0,15d6b63f-54da-4c0d-8c1c-77a329d1bf2b;1659ebfa-90b6-43df-94c4-0f0c0aa0a211;21a416da-c276-4ffd-b147-747b8f43b72f;241450ff-6372-43b1-9c71-e3285d34ca81;2766ab6d-df96-4e5b-bf9c-f9fcbc6fca03;2e84f97d-260f-4d75-8f1e-178c43ef4444;3a4123eb-35e1-45f1-84c1-67663cafd15e;3ee09be0-da1b-4bc0-889d-5e1df155745f;44a6f426-4b5f-4452-b35e-0d2d34c563aa;87e79ee4-3660-4e79-8047-c0631a3c03c8;a5013b31-b8f5-443f-a7bb-a41dcab81ba8;f72d0e3b-282d-43f3-a124-f1aa05601b28;fd961c70-2e03-4646-8c8a-795f064968ba
3b123714-8dae-4ac9-9b97-24891b188a96,4ac9fd29-2866-4e18-bfe8-f30638632ac0,HMB TOT Teaching Practice,60dbbbe48fd30dbeba368f8f;6129aa18878ff3576cb5c0ae,live,f6617737-5022-478d-9672-0354667e0338;75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa;f037ee92-212c-4592-a171-ed32fb892162,Language/Literacy;Language/Literacy,1,2,267bb45c-7bf4-403b-b371-711c0c5a79b4
ab54b78e-7f6f-4464-8022-27413d1af20f,4c7748b5-ded1-4ea1-af74-072f7b424cfc,MNTĐ-2021-9,610b7963475b23283d9d0c1f;610a74a1c2e4554643228844;610f5e9a0b851408b643b4e5;610b652d0b851408b64154df;6108f881a6737e546a9df486;610a7491c2e4554643228835;610a4156475b23283d9c692b;6123611c878ff3576cb1fa39;6118a839369c5d108566ac31;611a00661b6e985e7d5f0f20;610a4d3c475b23283d9c6fff;6108ffc770d44dec23ef9292,study;live,6427e3f8-9bc0-470b-927b-38d7136de8af,7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,9,0,3e0c19f8-4837-4130-abb9-fea50c30b0fe;62e7ec5f-a0fe-4b41-b08a-870714850167;65cfb75c-0907-4326-a1a3-7b302233e851;828d0cfc-e81a-4b7f-a1c0-91461b7ebbd3;94710518-f622-4afa-85cf-b4b1548fbe97;9dc588fb-ec29-4d19-b92b-d61082ba39fa;b4efe7fb-1541-4cb3-ae17-80687a0e83c0;d7e3dad8-9dd5-4708-a76b-f2905c68f115;e00071b6-79b8-4117-bdc6-541a6e3caf61
3b123714-8dae-4ac9-9b97-24891b188a96,4ca7f88d-779e-47bd-bc58-2dd1d49ee3d9,KIDSMOS TA,613f184d369c5d10857a47c8;6153bc3d584c30daddccdf2f;61a36a2ec50320d1a798f8ea;61415328369c5d10857b9836;614152bf1b6e985e7d731126;6142f0ae369c5d10857c9c4d;6141e4ba878ff3576cc1cce9;613f1902878ff3576cc012a6;6141e67d369c5d10857c085d;619de89949acfbda38d7549d;6184a9629f058d36db92959a;6140725e878ff3576cc0ef44;617f548b3a50a0e2080aaea0;615268f0fcee6aa2916d8c43;6141e230369c5d10857c0097;614d4ce58e363dc80d344f8d;6141e3a71b6e985e7d737c3b;6141e00c0e0c72fe0bd08c96;6141e336369c5d10857c01f7;619da9f049acfbda38d6fcfa;6141e54b1b6e985e7d737ebf;613f357b0e0c72fe0bcef91d;613efbad878ff3576cbffc39;617f52493a50a0e2080aabbf;615269c8584c30daddcc37f2;61a36d37ec9d8644f5ca371c;617d015e2ee221a8173ba77c;6141e27f878ff3576cc1c97c;6141e2f21b6e985e7d737af2,study;live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07,5 - 6 year(s);6 - 7 year(s);3 - 4 year(s);4 - 5 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,1,0300e926-dae7-471c-895c-e710ba86262e
b4e517f0-e128-4c57-9cfa-265401fe3959,4d5af0a9-80a2-4649-876a-e3ffd16dcb89,Data Review,61a379a5635376836c047579;61a3793a635376836c047516;61a3797d635376836c047554,study;class;live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);3 - 4 year(s);6 - 7 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,5,0,3b94d1af-17f0-444d-b83e-6302694c847b;73a40a35-93eb-42a2-a7c4-4bcc5b28e51a;971316e9-3147-419a-b704-f652412854bf;e161471a-8031-4ecc-9b37-24efda75f74e;fed694b9-ac19-442b-9f89-e560c8a47ef8
3b123714-8dae-4ac9-9b97-24891b188a96,4d8b4b31-65cb-4141-a2f2-487c89567afb,C1 ESL2 HMB3 V3 SS 211016,61a36a8ec50320d1a798f95a;6141e3a71b6e985e7d737c3b;617f566514aee62d023b6f36;61a36993635376836c0462cc;61a36b40c50320d1a798fa30;617f53e73a50a0e2080aadc4;61a371e3c50320d1a79902d1;617f53c73a50a0e2080aada1;619de8ca635376836c01a9cc;61a36c28c50320d1a798fb7d;617f57e73a50a0e2080ab2d5;617f55ae14aee62d023b6e50;6136d73d878ff3576cbbfe0e;61a36c0a49acfbda38da27c6;61a36c6dec9d8644f5ca361f;6136e3641b6e985e7d6d9ced;61a36cbaec9d8644f5ca3683;6136dfdc0e0c72fe0bcae712;6141e00c0e0c72fe0bd08c96;615269c8584c30daddcc37f2;617f579d6c18146d45b7cce3;61a36bdf49acfbda38da2789;617f56e72ee221a8173cb9c5;617f58432ee221a8173cbba1;617f53433a50a0e2080aace9;617ba9df14aee62d0239a529;617f54403a50a0e2080aae3c;6141e36d0e0c72fe0bd0921d;61a37183c50320d1a7990256;6141e230369c5d10857c0097;617f588f3a50a0e2080ab390;6141e27f878ff3576cc1c97c;617f591b2ee221a8173cbc8c;617f52f53a50a0e2080aac87;61a36a44635376836c04638d;617f531c2ee221a8173cb53a;613f1902878ff3576cc012a6;6141e2f21b6e985e7d737af2;617f56ab6c18146d45b7cb39;617f546a2ee221a8173cb6e9;617f52d22ee221a8173cb4d8;61a36b8fc50320d1a798faa6;617f526e2ee221a8173cb45e;617f56143a50a0e2080aaff0;61a36c99635376836c046696;6136ca980e0c72fe0bcad5cf;619de950c50320d1a7966128;61a36af2ec9d8644f5ca340e;61a3695f49acfbda38da248a;617f53a13a50a0e2080aad6d;617f55072ee221a8173cb762;613f184d369c5d10857a47c8;617f57453a50a0e2080ab1ca;619de89949acfbda38d7549d;6136d9521b6e985e7d6d93ff;6141e336369c5d10857c01f7;6136debd369c5d1085763835;617f55d96c18146d45b7ca11;6136d7ac1b6e985e7d6d9284;617f58c86c18146d45b7ce62;617f52432ee221a8173cb425;617f540a2ee221a8173cb665;617f53786c18146d45b7c75a;61a369f7ec9d8644f5ca32f1;61a36c4c49acfbda38da2821,study;live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07,5 - 6 year(s);3 - 4 year(s);6 - 7 year(s);4 - 5 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,5,0,04237a11-381b-4f71-b5be-2afeea750167;6c4aee8f-d043-4053-a9bc-9d0c1ae66378;936a8d09-7a56-4c39-9342-2a46186d9200;ca282968-057c-4095-838b-c0579d60d87c;ed1a3d93-ff07-49f4-9094-a52d574f93e8
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,4defe73a-9e78-4108-8fb8-0d55d1337812,Hoa Sen Sample 1,6110ec91475b23283da07a0d;;6110f2390b851408b644c475;61170efb369c5d108565de6c;6110f336c2e4554643265298;6110f420c2e455464326604c;610f49243cdaca13d3dffabe;6108e86e2dd069c109c46331;61074f33a6737e546a9db0b1;6108e849fe0d321968f83f1d;610d343bc2e4554643241e35,homework;study;live,75004121-0c0d-486c-ba65-4c57deacb44b;f28a5411-07be-4803-b360-a77e1f3a3d1c,145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07,6 - 7 year(s);5 - 6 year(s);3 - 4 year(s);4 - 5 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,ed371a54-e573-4db9-b6b4-2eac9a88f758,ESL,7,0,0fc03cb3-67b6-4e52-bec6-693dfbb064cb;7f8b59bf-47f8-4ef5-bb4f-dc762a922533;938a6fca-7883-421d-bbd9-f7b02fd74942;9b893e99-83f0-40af-bedb-760b4b0424d3;9cb1a0ee-6027-4cfb-8121-60c902928e63;c8d6b004-d22d-4653-9964-af40e316742e;df18b2ec-e43f-45af-9bb7-81840a375f0e
b4e517f0-e128-4c57-9cfa-265401fe3959,4ebe8f4f-77c8-49cd-9552-6e58ce05b666,Testing 2,null,null,null,null,null,null,null,null,null,0,0,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,4ff300b9-5aed-4ed6-9ba1-f1c0b409c427,Class 1,623011be78ad41e2ba9b8e51,live;class;study,d18aa475-2567-4061-9ac3-46dd419ec120,145edddc-2019-43d9-97e1-c5830e7ed689;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c,6 - 7 year(s);7 - 8 year(s);5 - 6 year(s);4 - 5 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Grade 2;Kindergarten;PreK-1,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,1,12cd726e-fb91-410a-9712-9a2147a26ea1;175158a0-42d1-43d3-b5b9-0893d9347658;3906589b-9e83-4433-8b26-c787c8ede358;3c35ecc1-772e-4eed-95b7-23afc100038f;54e55032-6def-4ad7-a617-04c3a7bfe3e8;55fafb4f-5640-443f-aafe-f567cb2e078c;6a16a3d2-b8cc-404f-936a-2236df4dae21;6c6ef11f-f8ea-418b-8261-d9eaddb4c6f6;72a7a2b3-8a31-44d6-a8fa-29903f382036;96774432-5ac7-4899-9c8b-a7ae011b0efe;a7b78440-8bbb-443d-b659-3d3478d43c23;afba7c4c-82b4-4bea-827a-8355ded69e4c;ba66da21-4658-47dd-b866-59bb776d91b3;bedecadb-308d-4224-85a2-b7eb5458f637;c9a4f48e-6f5f-4074-b2ea-a286c0b0c930;ce7a6a77-6c45-4031-ab14-548a4c288164;d2fc1a8b-98c5-4402-950b-28892ce8c0eb;f6e13989-0e79-4d4d-8e08-e1e01011f1ce;fa05e8cf-9eda-4673-8f0d-e40c21b50874
ab54b78e-7f6f-4464-8022-27413d1af20f,50f058f0-c171-421c-bece-649343ebf970,BCX-2021-1,610a74a1c2e4554643228844;6108f881a6737e546a9df486;6108ffc770d44dec23ef9292;610a4156475b23283d9c692b;610a4d3c475b23283d9c6fff;610b7963475b23283d9d0c1f;610a7491c2e4554643228835,live;study,6427e3f8-9bc0-470b-927b-38d7136de8af,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);3 - 4 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,10,0,246ac6a5-9294-44ca-b731-694fc6fa52a2;5ed22f0d-0201-4ed4-b163-67ed743a6d61;71e48173-a805-4d82-bd17-6286af08dc30;77eb1c0d-a6e0-4a46-92f3-0f03f14c60c5;81bb6df2-8ca0-450d-a801-095fd31afa21;9712dff7-c9f2-423e-ae7e-b41269cc0dbd;d7d4ebdf-775a-437f-a7f4-533a88a71c75;d7f0fc0f-1ca3-4ec5-b614-5c09b385fbbc;da7f07b0-a91c-4bd2-842a-3a8211e83c0e;e3e7ef02-fdd4-44a6-8c6b-a82c74ac0efa
3b123714-8dae-4ac9-9b97-24891b188a96,51ff2aa8-be7a-41d2-a159-10a3f9b1ab70,ESL1 6 DM N2 210915,6141e07e0e0c72fe0bd08d89;617f65486c18146d45b7dccf;6141e0bf1b6e985e7d7377f8;614a86e88e363dc80d32a2e0;6143247b0e0c72fe0bd14d18;614324da0e0c72fe0bd14da1;613db403878ff3576cbf570d;6136c90f1b6e985e7d6d875d;6180bdbba5bbe3b74394ceb2;614d4ce58e363dc80d344f8d;617fabbf3a50a0e2080b0835;6136c566369c5d108576231c;613db7dd1b6e985e7d70f4c6;614982ff8e363dc80d320aa8;614c4f1ffcee6aa2916aa82b;614c4e72584c30daddc957b9;6136c81f1b6e985e7d6d8686;60dbae03c0bbc4f505517046;6180becfa5bbe3b74394cfc1;61834d5b9f058d36db91efb2;613efb230e0c72fe0bcecf25;614c4ea0584c30daddc9584a;6141ac410e0c72fe0bd05db5;6180b3a46047a97929eb9fca;614a89a1ae1beefad9867941;613f36aa878ff3576cc026fb;61835914f8743bbce5a1354f;6141e4ba878ff3576cc1cce9;6141e00c0e0c72fe0bd08c96;6141e67d369c5d10857c085d;6180b439a5bbe3b74394c6e2;6180bd036047a97929eba71d;6136c6df1b6e985e7d6d84fb;6180be82a5bbe3b74394cf64;6136c79c878ff3576cbbf240;6180be1d6047a97929eba811,study;live,75004121-0c0d-486c-ba65-4c57deacb44b;f6617737-5022-478d-9672-0354667e0338,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c,5 - 6 year(s);4 - 5 year(s);6 - 7 year(s);3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,f037ee92-212c-4592-a171-ed32fb892162;20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy;Language/Literacy,2,0,0300e926-dae7-471c-895c-e710ba86262e;1173e9bc-a7ca-4c8c-9c07-cbe4c8c0e0c8
94c33343-0736-4100-9c61-704f098b2453,5333bef9-aec8-452a-8467-2b3c9a412d5b,classtest-22,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07,5 - 6 year(s);3 - 4 year(s);6 - 7 year(s);4 - 5 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,089ba6b2-adf7-40f7-b48e-00377780435d
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,53659cb8-6bf8-48b9-ae0d-1390cf0adf99,HMB TOT Extra Practice 1,6129aa18878ff3576cb5c0ae,live,75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689,3 - 4 year(s);5 - 6 year(s);4 - 5 year(s);6 - 7 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,98ca4f33-e1fe-48e6-a2da-17b00bed7683
9d42af2a-d943-4bb7-84d8-9e2e28b0e290,53b45f78-c1e1-4c55-ade6-90a6c1ea13c0,Class1,60f12ed2c73cc5079f0a960c;61baf671c50320d1a7a3bcc1;6136ca980e0c72fe0bcad5cf;614ab352fcee6aa29169a080;610139d2a6737e546a9d315a;5ff683677c763b6b91bea801;5ff683677c763b6b91bea802;5ff683677c763b6b91bea800;5ff683677c763b6b91bea7f9;5ff683677c763b6b91bea7ff;61b705e7c50320d1a7a1d44b;60cbf42e5db3a2c90019a299;;6088a05c8e1ce955f47bb21b;619dd59dec9d8644f5c78313;619da9f049acfbda38d6fcfa;60f100ba7e01f8cc253b7b93;60f90e4b2dd069c109c30b53;6114a686878ff3576caa5e96;5ff683677c763b6b91bea803;60f11209c73cc5079f0a9109;617a24c514aee62d0238cdf1;619dae08635376836c015a22;60dbb07a7b694cf77d5a80bb;5ff683677c763b6b91bea819;624d4967514632be8055cc7c;600e4156e767d795a7a1bb94;5ff683677c763b6b91bea80a;60ee87177e01f8cc253b4d4f;61b2d40dec9d8644f5d185d7;60f67d532dd069c109c2e073;60deb9241bd9d5091bfb0ae3;61c524183a66bb1f5425504c;61bafdec49acfbda38e4cdae;5ff683677c763b6b91bea805;623836ed9f5ecd25bba901ec;624a9096f07b2a0d6f5e7b51;622847bf78ad41e2ba97e645,live;study;class;homework,7e19f8f8-d1a6-4e1d-bc3c-906b2fec6f8a;56e24fa0-e139-4c80-b365-61c9bc42cd3f;f6617737-5022-478d-9672-0354667e0338;7565ae11-8130-4b7d-ac24-1d9dd6f792f2;75004121-0c0d-486c-ba65-4c57deacb44b;b39edb9a-ab91-4245-94a4-eb2b5007c033;6f948f66-e7f2-490b-821d-27d73eb440e8;04c630cc-fabe-4176-80f2-30a029907a33;14d350f1-a7ba-4f46-bef9-dc847f0cbac5;d18aa475-2567-4061-9ac3-46dd419ec120;52512259-15fe-46e7-853e-22635f1c0340,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;023eeeb1-5f72-4fa3-a2a7-63603607ac2b;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07,6 - 7 year(s);3 - 4 year(s);7 - 8 year(s);None Specified;5 - 6 year(s);4 - 5 year(s),3ee3fd4c-6208-494f-9551-d48fabc4f42a;9d3e591d-06a6-4fc4-9714-cf155a15b415;d7e2e258-d4b3-4e95-b929-49ae702de4be;3e7979f6-7375-450a-9818-ddb09b250bb2;89d71050-186e-4fb2-8cbd-9598ca312be9;a9f0217d-f7ec-4add-950d-4e8986ab2c82;b20eaf10-3e40-4ef7-9d74-93a13782d38f;781e8a08-29e8-4171-8392-7e8ac9f183a0;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;abc900b9-5b8c-4e54-a4a8-54f102b2c1c6,PreK-6;Grade 2;PreK-1;PreK-2;PreK-4;Kindergarten;PreK-3;PreK-7;PreK-1;PreK-2;PreK-5,7458c758-e3ff-4c8a-8db8-98cad6f5eac7;5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71;447a3cd7-f7df-4f93-b68a-f0c6b507e308;fab745e8-9e31-4d0c-b780-c40120c98b27;cf41ad8f-549b-4151-9cdc-d7ffdb05de3a;bb5c26ab-a782-4f73-8710-597f0c8c542c;20d6ca2f-13df-4a7a-8dcb-955908db7baa;f037ee92-212c-4592-a171-ed32fb892162;7cf8d3a3-5493-46c9-93eb-12f220d101d0,Speaking;None Specified;Number Sense & Algebra;Science;Whole Child Development;ESL;Language/Literacy;Language/Literacy;Math,5,4,2ab5da37-b3cb-59cb-aa6a-3a0ea5b8e2a3;45ac2f30-3995-4c5a-af61-873563d771d5;98179ccb-4208-5c4e-995a-303110e42281;e6c40dad-10f7-54bb-b988-c6b1b2d6f426;fe16942d-48e1-5b50-a145-bd312afc51da
94c33343-0736-4100-9c61-704f098b2453,54485587-20da-47fc-8a01-2ba57cda198a,classtest-25,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);6 - 7 year(s);5 - 6 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,44136cf5-af11-4084-a878-769dd55fc329
